order_id,customer_id,order_date,product_id,product_category,order_value,payment_method,delivery_type,delivery_delay_days,number_of_items,is_multi_size_order,customer_order_count,customer_previous_return_count,customer_previous_cancel_count,customer_historical_return_rate,customer_avg_order_value,order_value_deviation,product_historical_return_rate,category_historical_return_rate,discount_percent,is_first_time_customer,target_returned
ORD-15695,CUST-7678,2026-01-13,PROD-ELE-325,Electronics,3430.0,UPI,Standard,0,1,0,1,1,0,1.0,5245.22,-0.3461,0.2308,0.16,15.0,0,0
ORD-15696,CUST-7714,2026-01-08,PROD-PER-679,Personal Care,460.0,UPI,Standard,2,1,0,0,0,0,0.0438,926.66,-0.5036,0.0913,0.07,30.0,1,0
ORD-15697,CUST-6188,2026-01-12,PROD-FUR-764,Furniture & Home,3360.0,COD,Express,0,2,0,2,0,0,0.0,1553.05,1.1635,0.0764,0.12,20.0,0,0
ORD-15698,CUST-3043,2026-01-08,PROD-ELE-798,Electronics,1970.0,Credit Card,Standard,0,2,0,1,0,0,0.0,1441.4,0.3667,0.2095,0.16,10.0,0,1
ORD-15699,CUST-5510,2026-01-12,PROD-ELE-344,Electronics,4880.0,COD,Standard,0,1,0,0,0,0,0.0538,3076.09,0.5864,0.1828,0.16,10.0,1,0
ORD-15700,CUST-5655,2026-01-10,PROD-FUR-611,Furniture & Home,3030.0,UPI,Standard,0,1,0,1,0,0,0.0,3182.1,-0.0478,0.169,0.12,10.0,0,0
ORD-15701,CUST-4164,2026-01-10,PROD-APP-648,Apparel,2430.0,Credit Card,Standard,3,1,0,0,0,0,0.1131,2808.12,-0.1347,0.3002,0.3,10.0,1,0
ORD-15702,CUST-6509,2026-01-15,PROD-APP-769,Apparel,860.0,COD,Express,0,1,0,0,0,0,0.4159,1358.5,-0.367,0.3047,0.3,0.0,1,0
ORD-15703,CUST-7010,2026-01-12,PROD-FOO-857,Footwear,1240.0,Debit Card,Same Day,0,1,0,2,0,1,0.0,1579.95,-0.2152,0.1972,0.26,20.0,0,0
ORD-15704,CUST-5791,2026-01-10,PROD-FOO-938,Footwear,13130.0,Credit Card,Standard,0,1,0,0,0,0,0.2567,4769.92,1.7527,0.2717,0.26,30.0,1,0
ORD-15705,CUST-1127,2026-01-13,PROD-FOO-381,Footwear,1460.0,UPI,Same Day,0,2,0,2,0,0,0.0,1736.02,-0.159,0.2415,0.26,10.0,0,0
ORD-15706,CUST-1229,2026-01-13,PROD-ELE-801,Electronics,3810.0,UPI,Express,0,1,0,0,0,0,0.3356,3150.28,0.2094,0.1126,0.16,20.0,1,0
ORD-15707,CUST-7065,2026-01-11,PROD-APP-395,Apparel,1270.0,Credit Card,Standard,0,2,1,0,0,0,0.0879,1022.04,0.2426,0.2437,0.3,0.0,1,0
ORD-15708,CUST-3770,2026-01-09,PROD-APP-616,Apparel,670.0,COD,Express,0,2,0,1,1,0,1.0,841.86,-0.2041,0.2512,0.3,10.0,0,0
ORD-15709,CUST-1493,2026-01-12,PROD-APP-517,Apparel,440.0,Credit Card,Standard,0,1,0,0,0,0,0.0808,606.9,-0.275,0.3553,0.3,30.0,1,0
ORD-15710,CUST-6787,2026-01-09,PROD-FOO-961,Footwear,1860.0,COD,Standard,0,4,1,1,0,0,0.0,1680.42,0.1069,0.2534,0.26,10.0,0,1
ORD-15711,CUST-4792,2026-01-11,PROD-FOO-786,Footwear,740.0,COD,Standard,0,3,0,1,0,0,0.0,1337.97,-0.4469,0.2929,0.26,20.0,0,0
ORD-15712,CUST-3316,2026-01-14,PROD-APP-687,Apparel,3920.0,COD,Standard,0,4,0,1,0,0,0.0,3953.55,-0.0085,0.2693,0.3,40.0,0,0
ORD-15713,CUST-3647,2026-01-11,PROD-ELE-164,Electronics,1020.0,Credit Card,Standard,1,1,0,4,0,0,0.0,2529.28,-0.5967,0.1535,0.16,0.0,0,0
ORD-15714,CUST-5822,2026-01-12,PROD-APP-310,Apparel,1930.0,UPI,Standard,1,1,0,4,0,0,0.0,1646.66,0.1721,0.3601,0.3,20.0,0,0
ORD-15715,CUST-1589,2026-01-15,PROD-ELE-956,Electronics,1240.0,Credit Card,Standard,0,1,0,0,0,0,0.4148,1279.02,-0.0305,0.2313,0.16,30.0,1,1
ORD-15716,CUST-2687,2026-01-13,PROD-ELE-916,Electronics,600.0,Credit Card,Express,0,1,0,0,0,0,0.3242,735.85,-0.1846,0.1664,0.16,20.0,1,0
ORD-15717,CUST-7123,2026-01-13,PROD-APP-997,Apparel,2140.0,UPI,Standard,4,2,0,1,0,0,0.0,2127.09,0.0061,0.2656,0.3,40.0,0,0
ORD-15718,CUST-3175,2026-01-14,PROD-ELE-863,Electronics,3480.0,UPI,Express,0,1,0,0,0,0,0.421,2413.2,0.4421,0.2493,0.16,0.0,1,1
ORD-15719,CUST-7331,2026-01-14,PROD-APP-974,Apparel,1450.0,Credit Card,Standard,4,1,0,1,0,0,0.0,1304.72,0.1114,0.2987,0.3,30.0,0,0
ORD-15720,CUST-2177,2026-01-11,PROD-APP-557,Apparel,3270.0,COD,Standard,0,1,0,0,0,0,0.357,2974.81,0.0992,0.3693,0.3,10.0,1,0
ORD-15721,CUST-5821,2026-01-11,PROD-FOO-585,Footwear,2680.0,Credit Card,Standard,0,1,0,2,1,0,0.5,2006.97,0.3353,0.2716,0.26,0.0,0,0
ORD-15722,CUST-6294,2026-01-12,PROD-ELE-849,Electronics,1530.0,UPI,Express,0,1,0,0,0,0,0.0675,2528.81,-0.395,0.137,0.16,30.0,1,0
ORD-15723,CUST-4548,2026-01-12,PROD-FOO-230,Footwear,3430.0,UPI,Standard,0,1,0,2,0,0,0.0,2040.28,0.6811,0.2629,0.26,0.0,0,0
ORD-15724,CUST-4208,2026-01-11,PROD-ELE-953,Electronics,2150.0,Credit Card,Standard,0,1,0,1,0,0,0.0,3397.89,-0.3673,0.1759,0.16,30.0,0,0
ORD-15725,CUST-6403,2026-01-09,PROD-FOO-746,Footwear,4140.0,Debit Card,Standard,0,3,1,1,0,0,0.0,3608.19,0.1474,0.2655,0.26,0.0,0,0
ORD-15726,CUST-3272,2026-01-13,PROD-ELE-146,Electronics,2810.0,Credit Card,Standard,0,2,0,1,1,0,1.0,1460.4,0.9241,0.0652,0.16,40.0,0,1
ORD-15727,CUST-4442,2026-01-11,PROD-FOO-650,Footwear,1270.0,Debit Card,Standard,0,2,1,0,0,0,0.0372,2527.28,-0.4975,0.3216,0.26,15.0,1,0
ORD-15728,CUST-2865,2026-01-13,PROD-FUR-680,Furniture & Home,5480.0,COD,Standard,0,1,0,0,0,0,0.0923,3031.37,0.8078,0.0948,0.12,15.0,1,1
ORD-15729,CUST-7240,2026-01-09,PROD-APP-784,Apparel,2370.0,UPI,Standard,0,1,0,0,0,0,0.1532,1881.22,0.2598,0.4204,0.3,50.0,1,0
ORD-15730,CUST-2457,2026-01-15,PROD-ELE-322,Electronics,6700.0,UPI,Standard,0,1,0,4,4,0,1.0,3328.46,1.0129,0.1836,0.16,15.0,0,0
ORD-15731,CUST-6384,2026-01-10,PROD-PER-863,Personal Care,970.0,Debit Card,Standard,0,1,0,0,0,0,0.1332,701.92,0.3819,0.1055,0.07,15.0,1,1
ORD-15732,CUST-7161,2026-01-09,PROD-FOO-536,Footwear,4870.0,COD,Express,0,2,0,0,0,0,0.1954,5309.02,-0.0827,0.2785,0.26,20.0,1,0
ORD-15733,CUST-2655,2026-01-10,PROD-APP-210,Apparel,3920.0,COD,Standard,0,1,0,0,0,0,0.1929,3676.95,0.0661,0.2429,0.3,0.0,1,0
ORD-15734,CUST-6218,2026-01-09,PROD-APP-838,Apparel,1820.0,Credit Card,Same Day,0,1,0,3,0,0,0.0,1917.44,-0.0508,0.2944,0.3,15.0,0,0
ORD-15735,CUST-1123,2026-01-14,PROD-APP-496,Apparel,4750.0,Netbanking,Standard,0,2,0,0,0,0,0.1088,2749.47,0.7276,0.2954,0.3,20.0,1,0
ORD-15736,CUST-1385,2026-01-11,PROD-PER-919,Personal Care,1530.0,UPI,Standard,0,3,0,1,0,0,0.0,2142.52,-0.2859,0.1112,0.07,15.0,0,1
ORD-15737,CUST-6413,2026-01-13,PROD-FOO-661,Footwear,4570.0,Debit Card,Standard,0,1,0,0,0,0,0.0364,5982.04,-0.236,0.1894,0.26,10.0,1,0
ORD-15738,CUST-4617,2026-01-15,PROD-ELE-828,Electronics,1320.0,Debit Card,Standard,0,1,0,1,0,0,0.0,2490.01,-0.4699,0.1742,0.16,0.0,0,0
ORD-15739,CUST-5434,2026-01-15,PROD-FUR-559,Furniture & Home,740.0,Debit Card,Standard,0,1,0,0,0,0,0.099,1737.75,-0.5742,0.1752,0.12,10.0,1,1
ORD-15740,CUST-7086,2026-01-14,PROD-APP-147,Apparel,2600.0,UPI,Standard,0,2,0,1,0,0,0.0,3429.46,-0.2419,0.3981,0.3,0.0,0,0
ORD-15741,CUST-5596,2026-01-11,PROD-ELE-874,Electronics,4010.0,UPI,Standard,0,1,0,2,0,0,0.0,3088.04,0.2986,0.141,0.16,10.0,0,0
ORD-15742,CUST-7090,2026-01-10,PROD-APP-154,Apparel,2190.0,Credit Card,Standard,0,1,0,1,0,0,0.0,2663.35,-0.1777,0.2906,0.3,0.0,0,0
ORD-15743,CUST-6271,2026-01-09,PROD-APP-933,Apparel,4940.0,Debit Card,Standard,0,2,0,1,0,0,0.0,3353.04,0.4733,0.2692,0.3,40.0,0,0
ORD-15744,CUST-3208,2026-01-11,PROD-FUR-624,Furniture & Home,1580.0,Debit Card,Express,0,1,0,0,0,0,0.2116,2367.34,-0.3326,0.1658,0.12,10.0,1,0
ORD-15745,CUST-6212,2026-01-11,PROD-APP-486,Apparel,11000.0,Credit Card,Standard,0,4,1,2,0,0,0.0,6690.68,0.6441,0.2766,0.3,15.0,0,0
ORD-15746,CUST-6662,2026-01-12,PROD-APP-874,Apparel,1470.0,UPI,Express,0,1,0,1,0,0,0.0,1472.48,-0.0017,0.3719,0.3,0.0,0,0
ORD-15747,CUST-6789,2026-01-13,PROD-FUR-314,Furniture & Home,3730.0,Debit Card,Standard,4,2,0,3,1,0,0.3333,1784.12,1.0907,0.1635,0.12,10.0,0,0
ORD-15748,CUST-3235,2026-01-14,PROD-APP-500,Apparel,1520.0,UPI,Standard,0,4,1,0,0,0,0.1556,1551.67,-0.0204,0.3695,0.3,10.0,1,0
ORD-15749,CUST-1712,2026-01-12,PROD-APP-655,Apparel,7700.0,Debit Card,Standard,0,2,0,1,0,0,0.0,5823.09,0.3223,0.331,0.3,20.0,0,0
ORD-15750,CUST-2452,2026-01-11,PROD-APP-878,Apparel,2140.0,COD,Standard,0,2,1,2,0,0,0.0,2724.23,-0.2145,0.2694,0.3,0.0,0,0
ORD-15751,CUST-5834,2026-01-13,PROD-FOO-559,Footwear,6190.0,Credit Card,Same Day,0,1,0,3,0,0,0.0,2597.39,1.3832,0.3179,0.26,30.0,0,0
ORD-15752,CUST-2055,2026-01-14,PROD-PER-363,Personal Care,1510.0,COD,Same Day,0,1,0,0,0,0,0.1339,2424.3,-0.3771,0.0916,0.07,0.0,1,0
ORD-15753,CUST-6945,2026-01-13,PROD-APP-174,Apparel,2420.0,UPI,Same Day,0,1,0,0,0,0,0.1451,2745.92,-0.1187,0.2697,0.3,30.0,1,0
ORD-15754,CUST-2424,2026-01-13,PROD-FUR-939,Furniture & Home,1350.0,UPI,Standard,0,2,0,2,0,0,0.0,3615.39,-0.6266,0.084,0.12,10.0,0,0
ORD-15755,CUST-3889,2026-01-13,PROD-APP-956,Apparel,4010.0,UPI,Standard,1,1,0,1,0,0,0.0,2720.16,0.4742,0.2363,0.3,0.0,0,0
ORD-15756,CUST-5275,2026-01-12,PROD-APP-625,Apparel,5410.0,Credit Card,Standard,0,1,0,2,0,0,0.0,1957.1,1.7643,0.3035,0.3,0.0,0,0
ORD-15757,CUST-1457,2026-01-16,PROD-APP-535,Apparel,20330.0,UPI,Standard,0,1,0,1,0,0,0.0,10547.04,0.9276,0.3415,0.3,0.0,0,0
ORD-15758,CUST-4463,2026-01-10,PROD-ELE-672,Electronics,1460.0,Credit Card,Standard,0,1,0,0,0,0,0.2034,1407.36,0.0374,0.1843,0.16,10.0,1,0
ORD-15759,CUST-6737,2026-01-11,PROD-ELE-698,Electronics,7230.0,Credit Card,Standard,0,1,0,0,0,0,0.1199,4175.79,0.7314,0.1669,0.16,20.0,1,0
ORD-15760,CUST-4742,2026-01-10,PROD-JEW-296,Jewelry,5500.0,Debit Card,Standard,0,1,0,0,0,0,0.1574,4077.65,0.3488,0.1822,0.1,10.0,1,0
ORD-15761,CUST-3637,2026-01-11,PROD-APP-713,Apparel,3290.0,COD,Same Day,0,1,0,0,0,0,0.3332,1903.55,0.7283,0.2673,0.3,15.0,1,0
ORD-15762,CUST-7094,2026-01-10,PROD-APP-781,Apparel,630.0,Netbanking,Same Day,0,2,0,0,0,0,0.1463,1029.19,-0.3879,0.3227,0.3,0.0,1,0
ORD-15763,CUST-1220,2026-01-12,PROD-APP-713,Apparel,700.0,Debit Card,Standard,3,1,0,2,0,0,0.0,877.48,-0.2023,0.3675,0.3,15.0,0,0
ORD-15764,CUST-6468,2026-01-15,PROD-ELE-541,Electronics,720.0,COD,Standard,0,2,0,2,0,0,0.0,713.61,0.009,0.1525,0.16,15.0,0,0
ORD-15765,CUST-5814,2026-01-10,PROD-APP-898,Apparel,4250.0,UPI,Express,0,2,0,2,0,0,0.0,4473.5,-0.05,0.2949,0.3,15.0,0,0
ORD-15766,CUST-2954,2026-01-16,PROD-APP-747,Apparel,2380.0,COD,Standard,0,1,0,2,0,0,0.0,2043.42,0.1647,0.3179,0.3,15.0,0,0
ORD-15767,CUST-2479,2026-01-15,PROD-FUR-688,Furniture & Home,840.0,COD,Standard,0,1,0,2,0,0,0.0,622.96,0.3484,0.0369,0.12,50.0,0,0
ORD-15768,CUST-6137,2026-01-10,PROD-PER-501,Personal Care,4660.0,Credit Card,Standard,0,1,0,0,0,0,0.1926,3865.73,0.2055,0.0721,0.07,10.0,1,0
ORD-15769,CUST-2368,2026-01-11,PROD-APP-214,Apparel,1620.0,UPI,Express,0,2,1,0,0,0,0.0831,2609.64,-0.3792,0.2961,0.3,15.0,1,0
ORD-15770,CUST-5164,2026-01-10,PROD-ELE-223,Electronics,4550.0,COD,Same Day,0,2,0,0,0,0,0.1615,3462.91,0.3139,0.1469,0.16,10.0,1,0
ORD-15771,CUST-2518,2026-01-16,PROD-FOO-568,Footwear,1290.0,COD,Standard,0,2,0,0,0,0,0.1122,1562.76,-0.1745,0.2584,0.26,0.0,1,0
ORD-15772,CUST-3414,2026-01-15,PROD-FOO-778,Footwear,4990.0,UPI,Standard,1,1,0,2,0,1,0.0,3587.72,0.3909,0.2548,0.26,0.0,0,0
ORD-15773,CUST-2600,2026-01-10,PROD-FOO-543,Footwear,7640.0,Debit Card,Standard,0,2,0,2,0,0,0.0,5382.12,0.4195,0.218,0.26,20.0,0,0
ORD-15774,CUST-7016,2026-01-16,PROD-APP-109,Apparel,720.0,Credit Card,Standard,2,1,0,0,0,0,0.2416,1139.05,-0.3679,0.242,0.3,30.0,1,0
ORD-15775,CUST-2441,2026-01-11,PROD-PER-146,Personal Care,3220.0,Debit Card,Standard,0,1,0,2,0,0,0.0,2795.01,0.1521,0.02,0.07,0.0,0,0
ORD-15776,CUST-7300,2026-01-14,PROD-PER-609,Personal Care,1130.0,Credit Card,Standard,0,1,0,1,0,0,0.0,1930.17,-0.4146,0.1345,0.07,10.0,0,0
ORD-15777,CUST-7510,2026-01-11,PROD-APP-994,Apparel,2090.0,UPI,Standard,1,2,1,1,0,0,0.0,2508.43,-0.1668,0.3246,0.3,15.0,0,1
ORD-15778,CUST-1449,2026-01-15,PROD-APP-961,Apparel,2890.0,Credit Card,Standard,0,1,0,1,0,0,0.0,2122.64,0.3615,0.3067,0.3,15.0,0,0
ORD-15779,CUST-6364,2026-01-14,PROD-PER-787,Personal Care,770.0,Credit Card,Standard,0,1,0,0,0,0,0.1252,829.3,-0.0715,0.1849,0.07,0.0,1,0
ORD-15780,CUST-2402,2026-01-14,PROD-FUR-558,Furniture & Home,4280.0,UPI,Standard,0,3,0,2,1,0,0.5,1837.34,1.3295,0.1117,0.12,15.0,0,0
ORD-15781,CUST-5496,2026-01-16,PROD-APP-350,Apparel,730.0,COD,Express,0,1,0,2,1,0,0.5,1391.12,-0.4752,0.2519,0.3,0.0,0,0
ORD-15782,CUST-4037,2026-01-12,PROD-APP-789,Apparel,3380.0,COD,Standard,0,3,1,2,1,0,0.5,2703.38,0.2503,0.2917,0.3,0.0,0,0
ORD-15783,CUST-6462,2026-01-15,PROD-ELE-426,Electronics,2480.0,Debit Card,Standard,0,1,0,2,0,0,0.0,2211.09,0.1216,0.192,0.16,20.0,0,0
ORD-15784,CUST-3993,2026-01-14,PROD-ELE-916,Electronics,2790.0,UPI,Standard,2,2,0,1,0,0,0.0,1884.11,0.4808,0.2225,0.16,10.0,0,0
ORD-15785,CUST-4413,2026-01-16,PROD-FOO-865,Footwear,810.0,Credit Card,Same Day,0,1,0,0,0,0,0.1421,500.0,0.62,0.3221,0.26,0.0,1,0
ORD-15786,CUST-4962,2026-01-15,PROD-APP-649,Apparel,1390.0,COD,Standard,2,1,0,0,0,0,0.0596,1418.29,-0.0199,0.3121,0.3,15.0,1,0
ORD-15787,CUST-5950,2026-01-12,PROD-APP-987,Apparel,1910.0,Netbanking,Standard,1,2,0,0,0,0,0.099,3943.75,-0.5157,0.2283,0.3,10.0,1,0
ORD-15788,CUST-4973,2026-01-12,PROD-FUR-633,Furniture & Home,2480.0,Credit Card,Same Day,0,1,0,0,0,0,0.0663,2594.33,-0.0441,0.0479,0.12,30.0,1,0
ORD-15789,CUST-5688,2026-01-13,PROD-FOO-601,Footwear,700.0,Credit Card,Express,0,1,0,1,0,0,0.0,1660.06,-0.5783,0.245,0.26,10.0,0,0
ORD-15790,CUST-7615,2026-01-17,PROD-PER-297,Personal Care,1530.0,Debit Card,Standard,0,1,0,3,1,0,0.3333,3954.42,-0.6131,0.0513,0.07,0.0,0,0
ORD-15791,CUST-2914,2026-01-15,PROD-APP-850,Apparel,3720.0,Netbanking,Same Day,0,1,0,0,0,0,0.0991,3247.06,0.1457,0.2897,0.3,10.0,1,0
ORD-15792,CUST-4595,2026-01-17,PROD-JEW-849,Jewelry,5080.0,COD,Express,0,2,0,0,0,0,0.164,6528.73,-0.2219,0.0791,0.1,0.0,1,1
ORD-15793,CUST-1571,2026-01-16,PROD-APP-440,Apparel,2010.0,Credit Card,Standard,0,2,0,1,0,0,0.0,1696.97,0.1845,0.3168,0.3,0.0,0,0
ORD-15794,CUST-6596,2026-01-12,PROD-APP-453,Apparel,11460.0,Credit Card,Standard,4,1,0,2,0,0,0.0,4448.53,1.5761,0.2927,0.3,20.0,0,0
ORD-15795,CUST-6868,2026-01-13,PROD-FUR-692,Furniture & Home,7800.0,COD,Standard,0,1,0,0,0,0,0.339,4892.81,0.5942,0.0644,0.12,10.0,1,0
ORD-15796,CUST-3700,2026-01-12,PROD-ELE-376,Electronics,1030.0,COD,Express,4,1,0,1,0,0,0.0,1389.71,-0.2588,0.1535,0.16,10.0,0,0
ORD-15797,CUST-6034,2026-01-11,PROD-APP-712,Apparel,1590.0,Credit Card,Standard,0,3,0,0,0,0,0.4907,1253.54,0.2684,0.2619,0.3,30.0,1,0
ORD-15798,CUST-5555,2026-01-14,PROD-APP-572,Apparel,770.0,Debit Card,Express,0,1,0,1,0,0,0.0,2580.63,-0.7016,0.2579,0.3,20.0,0,0
ORD-15799,CUST-5407,2026-01-17,PROD-FUR-748,Furniture & Home,510.0,COD,Standard,0,1,0,0,0,0,0.0493,1223.98,-0.5833,0.1072,0.12,15.0,1,0
ORD-15800,CUST-7646,2026-01-15,PROD-PER-960,Personal Care,8800.0,Credit Card,Express,0,1,0,1,0,0,0.0,6159.81,0.4286,0.0531,0.07,20.0,0,0
ORD-15801,CUST-2875,2026-01-11,PROD-APP-887,Apparel,700.0,Debit Card,Express,0,1,0,0,0,0,0.422,1934.58,-0.6382,0.3523,0.3,0.0,1,1
ORD-15802,CUST-4032,2026-01-15,PROD-APP-174,Apparel,3420.0,Credit Card,Same Day,0,3,1,4,0,0,0.0,2291.12,0.4927,0.3447,0.3,20.0,0,0
ORD-15803,CUST-7414,2026-01-13,PROD-ELE-579,Electronics,1400.0,Netbanking,Standard,3,1,0,2,0,0,0.0,1768.57,-0.2084,0.1764,0.16,0.0,0,0
ORD-15804,CUST-7073,2026-01-13,PROD-FOO-295,Footwear,1040.0,COD,Standard,0,4,1,1,0,0,0.0,1881.2,-0.4472,0.2792,0.26,0.0,0,0
ORD-15805,CUST-1462,2026-01-11,PROD-APP-574,Apparel,3200.0,UPI,Express,0,1,0,0,0,0,0.3329,2318.47,0.3802,0.3095,0.3,15.0,1,0
ORD-15806,CUST-2609,2026-01-14,PROD-ELE-924,Electronics,1750.0,COD,Same Day,0,1,0,0,0,0,0.0821,2632.37,-0.3352,0.1012,0.16,0.0,1,0
ORD-15807,CUST-4911,2026-01-14,PROD-APP-644,Apparel,2070.0,Debit Card,Same Day,0,3,0,2,1,0,0.5,3150.31,-0.3429,0.3259,0.3,0.0,0,0
ORD-15808,CUST-4470,2026-01-12,PROD-FOO-927,Footwear,1030.0,COD,Standard,0,2,1,0,0,0,0.1554,2513.12,-0.5902,0.2639,0.26,20.0,1,0
ORD-15809,CUST-6749,2026-01-17,PROD-PER-373,Personal Care,3230.0,COD,Same Day,0,1,0,0,0,0,0.2631,3253.08,-0.0071,0.0561,0.07,20.0,1,0
ORD-15810,CUST-5377,2026-01-12,PROD-APP-867,Apparel,2000.0,Credit Card,Standard,0,3,1,2,0,1,0.0,1283.0,0.5588,0.3366,0.3,10.0,0,0
ORD-15811,CUST-1006,2026-01-16,PROD-APP-332,Apparel,3600.0,COD,Standard,0,1,0,1,0,0,0.0,3390.26,0.0619,0.2898,0.3,30.0,0,0
ORD-15812,CUST-5624,2026-01-17,PROD-ELE-837,Electronics,2300.0,Credit Card,Standard,0,1,0,0,0,0,0.2135,3661.5,-0.3718,0.1941,0.16,10.0,1,0
ORD-15813,CUST-4638,2026-01-15,PROD-FUR-326,Furniture & Home,2330.0,UPI,Express,0,1,0,1,0,0,0.0,3383.12,-0.3113,0.1326,0.12,0.0,0,0
ORD-15814,CUST-1735,2026-01-13,PROD-APP-938,Apparel,1290.0,Credit Card,Standard,12,2,0,0,0,0,0.2434,842.98,0.5303,0.3205,0.3,10.0,1,1
ORD-15815,CUST-1257,2026-01-14,PROD-APP-676,Apparel,1210.0,Debit Card,Standard,0,2,0,1,0,0,0.0,2163.56,-0.4407,0.2988,0.3,10.0,0,0
ORD-15816,CUST-4363,2026-01-14,PROD-PER-719,Personal Care,1010.0,COD,Standard,4,1,0,4,1,0,0.25,1902.86,-0.4692,0.0318,0.07,0.0,0,0
ORD-15817,CUST-6724,2026-01-15,PROD-ELE-333,Electronics,750.0,Credit Card,Standard,1,3,0,0,0,0,0.0843,667.08,0.1243,0.1452,0.16,0.0,1,0
ORD-15818,CUST-2207,2026-01-12,PROD-APP-250,Apparel,1550.0,Debit Card,Express,0,1,0,0,0,0,0.2831,2296.3,-0.325,0.2944,0.3,10.0,1,0
ORD-15819,CUST-1714,2026-01-12,PROD-FOO-212,Footwear,5980.0,Credit Card,Same Day,0,2,1,0,0,0,0.4767,4549.1,0.3145,0.1969,0.26,15.0,1,0
ORD-15820,CUST-3652,2026-01-16,PROD-APP-883,Apparel,720.0,Credit Card,Standard,0,3,1,0,0,0,0.1195,1018.88,-0.2933,0.3102,0.3,10.0,1,0
ORD-15821,CUST-7494,2026-01-12,PROD-APP-222,Apparel,3660.0,Credit Card,Same Day,0,2,1,1,0,0,0.0,2984.31,0.2264,0.2851,0.3,20.0,0,1
ORD-15822,CUST-3813,2026-01-11,PROD-APP-711,Apparel,4170.0,Netbanking,Standard,2,1,0,2,2,0,1.0,4421.8,-0.0569,0.2832,0.3,0.0,0,0
ORD-15823,CUST-3422,2026-01-15,PROD-JEW-179,Jewelry,6860.0,COD,Same Day,0,1,0,0,0,0,0.1399,4285.4,0.6008,0.0466,0.1,40.0,1,0
ORD-15824,CUST-6659,2026-01-13,PROD-ELE-860,Electronics,630.0,COD,Standard,0,1,0,3,0,1,0.0,1639.04,-0.6156,0.1075,0.16,40.0,0,0
ORD-15825,CUST-7368,2026-01-17,PROD-ELE-157,Electronics,5500.0,COD,Standard,2,1,0,1,0,0,0.0,2320.55,1.3701,0.1499,0.16,20.0,0,0
ORD-15826,CUST-4540,2026-01-16,PROD-APP-613,Apparel,3420.0,UPI,Standard,0,1,0,2,0,0,0.0,2136.65,0.6006,0.3389,0.3,15.0,0,0
ORD-15827,CUST-7675,2026-01-11,PROD-APP-899,Apparel,2020.0,COD,Standard,0,3,1,3,1,0,0.3333,2415.27,-0.1637,0.303,0.3,15.0,0,1
ORD-15828,CUST-7032,2026-01-16,PROD-APP-938,Apparel,670.0,Credit Card,Standard,0,1,0,2,0,0,0.0,1471.41,-0.5447,0.3067,0.3,10.0,0,1
ORD-15829,CUST-4362,2026-01-14,PROD-FOO-291,Footwear,6340.0,Credit Card,Express,0,3,1,1,0,0,0.0,3370.22,0.8812,0.1964,0.26,10.0,0,0
ORD-15830,CUST-3623,2026-01-17,PROD-APP-107,Apparel,3800.0,COD,Standard,0,1,0,1,0,0,0.0,2918.36,0.3021,0.3043,0.3,10.0,0,0
ORD-15831,CUST-1320,2026-01-13,PROD-FOO-913,Footwear,1220.0,Debit Card,Standard,0,2,0,0,0,0,0.4858,2825.4,-0.5682,0.2724,0.26,0.0,1,0
ORD-15832,CUST-3292,2026-01-15,PROD-JEW-773,Jewelry,1420.0,COD,Express,0,1,0,0,0,0,0.1618,1824.37,-0.2216,0.0919,0.1,10.0,1,0
ORD-15833,CUST-6444,2026-01-18,PROD-APP-395,Apparel,2430.0,Credit Card,Standard,0,3,1,2,0,0,0.0,3632.41,-0.331,0.2975,0.3,0.0,0,0
ORD-15834,CUST-3505,2026-01-16,PROD-JEW-828,Jewelry,2800.0,COD,Standard,0,2,0,2,0,0,0.0,3230.61,-0.1333,0.0593,0.1,20.0,0,0
ORD-15835,CUST-2166,2026-01-14,PROD-APP-599,Apparel,2870.0,Credit Card,Standard,0,1,0,0,0,0,0.0904,2498.86,0.1485,0.2738,0.3,15.0,1,0
ORD-15836,CUST-2986,2026-01-16,PROD-FOO-931,Footwear,3290.0,COD,Same Day,0,2,0,1,0,0,0.0,2829.13,0.1629,0.2385,0.26,20.0,0,0
ORD-15837,CUST-3600,2026-01-17,PROD-APP-952,Apparel,910.0,Credit Card,Standard,0,1,0,0,0,0,0.2069,1874.25,-0.5145,0.3342,0.3,40.0,1,0
ORD-15838,CUST-1724,2026-01-16,PROD-ELE-671,Electronics,8010.0,Credit Card,Standard,1,1,0,3,1,0,0.3333,2796.74,1.864,0.1091,0.16,15.0,0,0
ORD-15839,CUST-4495,2026-01-17,PROD-FOO-677,Footwear,1120.0,UPI,Standard,0,3,0,0,0,0,0.2808,1199.66,-0.0664,0.2938,0.26,0.0,1,0
ORD-15840,CUST-2834,2026-01-15,PROD-FOO-368,Footwear,2150.0,UPI,Standard,0,2,0,1,0,0,0.0,1696.86,0.267,0.2264,0.26,10.0,0,0
ORD-15841,CUST-6493,2026-01-14,PROD-ELE-829,Electronics,3430.0,COD,Standard,0,1,0,0,0,0,0.2607,3795.14,-0.0962,0.2626,0.16,0.0,1,0
ORD-15842,CUST-1871,2026-01-13,PROD-ELE-736,Electronics,3900.0,COD,Express,0,1,0,3,1,0,0.3333,4162.41,-0.063,0.1715,0.16,15.0,0,0
